"Date Reporter","Product","Reporter_MappedCode","Partner","CropYear","Month","MonthYear","Year","Quantity","Forecast","Product_Name","Reporter_MappedName","Partner_Name","Group_Reporter","Group_Partner"
"2019-02-01","SBM","ESP","CYP","2019/20","02","2019-02",2019,5.789180000000,false,"Soybean Meal","Spain","Cyprus","other","Europe"
"2019-02-01","SBM","ESP","DEU","2019/20","02","2019-02",2019,0.120030000000,false,"Soybean Meal","Spain","Germany","other","Europe"
"2019-02-01","SBM","ESP","FRA","2019/20","02","2019-02",2019,17.648450000000,false,"Soybean Meal","Spain","France","other","Europe"
"2019-02-01","SBM","ESP","ITA","2019/20","02","2019-02",2019,3.000000000000,false,"Soybean Meal","Spain","Italy","other","Europe"
"2019-02-01","SBM","ESP","NLD","2019/20","02","2019-02",2019,0.306400000000,false,"Soybean Meal","Spain","Netherlands","other","Europe"
"2019-02-01","SBM","ESP","POL","2019/20","02","2019-02",2019,0.001150000000,false,"Soybean Meal","Spain","Poland","other","Europe"
"2019-02-01","SBM","ESP","PRT","2019/20","02","2019-02",2019,3.414593000000,false,"Soybean Meal","Spain","Portugal","other","Europe"
"2019-02-01","SBO","ESP","BEL","2019/20","02","2019-02",2019,0.001488000000,false,"Soybean Oil","Spain","Belgium","other","Europe"
"2019-02-01","SBO","ESP","DEU","2019/20","02","2019-02",2019,0.009901000000,false,"Soybean Oil","Spain","Germany","other","Europe"
"2019-02-01","SBO","ESP","DZA","2019/20","02","2019-02",2019,12.901140000000,false,"Soybean Oil","Spain","Algeria","other","other"
"2019-02-01","SBO","ESP","FIN","2019/20","02","2019-02",2019,0.000200000000,false,"Soybean Oil","Spain","Finland","other","Europe"
"2019-02-01","SBO","ESP","FRA","2019/20","02","2019-02",2019,0.367916000000,false,"Soybean Oil","Spain","France","other","Europe"
"2019-02-01","SBO","ESP","GBR","2019/20","02","2019-02",2019,0.094660000000,false,"Soybean Oil","Spain","United Kingdom","other","Europe"
"2019-02-01","SBO","ESP","HRV","2019/20","02","2019-02",2019,0.007180000000,false,"Soybean Oil","Spain","Croatia","other","Europe"
"2019-02-01","SBO","ESP","IRL","2019/20","02","2019-02",2019,0.001209000000,false,"Soybean Oil","Spain","Ireland","other","Europe"
"2019-02-01","SBO","ESP","ISR","2019/20","02","2019-02",2019,0.109940000000,false,"Soybean Oil","Spain","Israel","other","other"
"2019-02-01","SBO","ESP","MAR","2019/20","02","2019-02",2019,6.000079000000,false,"Soybean Oil","Spain","Morocco","other","other"
"2019-02-01","SBO","ESP","NLD","2019/20","02","2019-02",2019,0.032400000000,false,"Soybean Oil","Spain","Netherlands","other","Europe"
"2019-02-01","SBO","ESP","NOR","2019/20","02","2019-02",2019,0.003087000000,false,"Soybean Oil","Spain","Norway","other","other"
"2019-02-01","SBO","ESP","NZL","2019/20","02","2019-02",2019,0.108680000000,false,"Soybean Oil","Spain","New Zealand","other","other"
"2019-02-01","SBO","ESP","PRT","2019/20","02","2019-02",2019,0.538173000000,false,"Soybean Oil","Spain","Portugal","other","Europe"
"2019-02-01","SBO","ESP","ROW","2019/20","02","2019-02",2019,0.012924000000,false,"Soybean Oil","Spain","Rest of the World","other","Other"
"2019-02-01","SBO","ESP","ZAF","2019/20","02","2019-02",2019,0.001173000000,false,"Soybean Oil","Spain","South Africa","other","other"
"2019-02-01","SBS","ESP","AUT","2019/20","02","2019-02",2019,0.000176000000,false,"Soybean","Spain","Austria","other","Europe"
"2019-02-01","SBS","ESP","BGR","2019/20","02","2019-02",2019,0.000543000000,false,"Soybean","Spain","Bulgaria","other","Europe"
"2019-02-01","SBS","ESP","DEU","2019/20","02","2019-02",2019,0.042983000000,false,"Soybean","Spain","Germany","other","Europe"
"2019-02-01","SBS","ESP","ESP","2019/20","02","2019-02",2019,0.000250000000,false,"Soybean","Spain","Spain","other","Europe"
"2019-02-01","SBS","ESP","FRA","2019/20","02","2019-02",2019,0.135332000000,false,"Soybean","Spain","France","other","Europe"
"2019-02-01","SBS","ESP","ITA","2019/20","02","2019-02",2019,0.000706000000,false,"Soybean","Spain","Italy","other","Europe"
"2019-02-01","SBS","ESP","NLD","2019/20","02","2019-02",2019,0.000473000000,false,"Soybean","Spain","Netherlands","other","Europe"
"2019-02-01","SBS","ESP","PRT","2019/20","02","2019-02",2019,0.425885000000,false,"Soybean","Spain","Portugal","other","Europe"
"2019-02-01","SBS","ESP","ROU","2019/20","02","2019-02",2019,0.000142000000,false,"Soybean","Spain","Romania","other","Europe"
"2019-02-01","SBS","ESP","ROW","2019/20","02","2019-02",2019,0.000021000000,false,"Soybean","Spain","Rest of the World","other","Other"
"2019-02-01","SBS","ESP","SWE","2019/20","02","2019-02",2019,0.000840000000,false,"Soybean","Spain","Sweden","other","Europe"
"2019-02-01","SFM","ESP","BEL","2019/20","02","2019-02",2019,0.000025000000,false,"Sunflower Meal","Spain","Belgium","other","Europe"
"2019-02-01","SFM","ESP","FRA","2019/20","02","2019-02",2019,3.346520000000,false,"Sunflower Meal","Spain","France","other","Europe"
"2019-02-01","SFM","ESP","PRT","2019/20","02","2019-02",2019,2.635425000000,false,"Sunflower Meal","Spain","Portugal","other","Europe"
"2019-02-01","SFO","ESP","AGO","2019/20","02","2019-02",2019,0.006600000000,false,"Sunflower Seed Oil","Spain","Angola","other","other"
"2019-02-01","SFO","ESP","AUT","2019/20","02","2019-02",2019,0.000025000000,false,"Sunflower Seed Oil","Spain","Austria","other","Europe"
"2019-02-01","SFO","ESP","BEL","2019/20","02","2019-02",2019,0.116894000000,false,"Sunflower Seed Oil","Spain","Belgium","other","Europe"
"2019-02-01","SFO","ESP","BLR","2019/20","02","2019-02",2019,0.022000000000,false,"Sunflower Seed Oil","Spain","Belarus","other","other"
"2019-02-01","SFO","ESP","CHE","2019/20","02","2019-02",2019,0.003859000000,false,"Sunflower Seed Oil","Spain","Switzerland","other","other"
"2019-02-01","SFO","ESP","CHN","2019/20","02","2019-02",2019,0.181013000000,false,"Sunflower Seed Oil","Spain","China","other","other"
"2019-02-01","SFO","ESP","CYP","2019/20","02","2019-02",2019,0.039940000000,false,"Sunflower Seed Oil","Spain","Cyprus","other","Europe"
"2019-02-01","SFO","ESP","CZE","2019/20","02","2019-02",2019,0.011028000000,false,"Sunflower Seed Oil","Spain","Czech Republic","other","Europe"
"2019-02-01","SFO","ESP","DEU","2019/20","02","2019-02",2019,0.479642000000,false,"Sunflower Seed Oil","Spain","Germany","other","Europe"
"2019-02-01","SFO","ESP","DNK","2019/20","02","2019-02",2019,0.028008000000,false,"Sunflower Seed Oil","Spain","Denmark","other","Europe"
"2019-02-01","SFO","ESP","ESP","2019/20","02","2019-02",2019,0.246217000000,false,"Sunflower Seed Oil","Spain","Spain","other","Europe"
"2019-02-01","SFO","ESP","FRA","2019/20","02","2019-02",2019,3.088758000000,false,"Sunflower Seed Oil","Spain","France","other","Europe"
"2019-02-01","SFO","ESP","GBR","2019/20","02","2019-02",2019,2.005546000000,false,"Sunflower Seed Oil","Spain","United Kingdom","other","Europe"
"2019-02-01","SFO","ESP","GHA","2019/20","02","2019-02",2019,0.129338000000,false,"Sunflower Seed Oil","Spain","Ghana","other","other"
"2019-02-01","SFO","ESP","IRL","2019/20","02","2019-02",2019,0.175302000000,false,"Sunflower Seed Oil","Spain","Ireland","other","Europe"
"2019-02-01","SFO","ESP","ITA","2019/20","02","2019-02",2019,0.184607000000,false,"Sunflower Seed Oil","Spain","Italy","other","Europe"
"2019-02-01","SFO","ESP","KOR","2019/20","02","2019-02",2019,0.843763000000,false,"Sunflower Seed Oil","Spain","South Korea","other","other"
"2019-02-01","SFO","ESP","LVA","2019/20","02","2019-02",2019,0.001708000000,false,"Sunflower Seed Oil","Spain","Latvia","other","Europe"
"2019-02-01","SFO","ESP","MAR","2019/20","02","2019-02",2019,0.344520000000,false,"Sunflower Seed Oil","Spain","Morocco","other","other"
"2019-02-01","SFO","ESP","MLT","2019/20","02","2019-02",2019,0.020613000000,false,"Sunflower Seed Oil","Spain","Malta","other","Europe"
"2019-02-01","SFO","ESP","MYS","2019/20","02","2019-02",2019,0.018547000000,false,"Sunflower Seed Oil","Spain","Malaysia","other","other"
"2019-02-01","SFO","ESP","NLD","2019/20","02","2019-02",2019,0.448145000000,false,"Sunflower Seed Oil","Spain","Netherlands","other","Europe"
"2019-02-01","SFO","ESP","NZL","2019/20","02","2019-02",2019,0.841080000000,false,"Sunflower Seed Oil","Spain","New Zealand","other","other"
"2019-02-01","SFO","ESP","PER","2019/20","02","2019-02",2019,0.024913000000,false,"Sunflower Seed Oil","Spain","Peru","other","other"
"2019-02-01","SFO","ESP","POL","2019/20","02","2019-02",2019,0.036150000000,false,"Sunflower Seed Oil","Spain","Poland","other","Europe"
"2019-02-01","SFO","ESP","PRT","2019/20","02","2019-02",2019,3.340092000000,false,"Sunflower Seed Oil","Spain","Portugal","other","Europe"
"2019-02-01","SFO","ESP","ROU","2019/20","02","2019-02",2019,0.021475000000,false,"Sunflower Seed Oil","Spain","Romania","other","Europe"
"2019-02-01","SFO","ESP","ROW","2019/20","02","2019-02",2019,2.676484000000,false,"Sunflower Seed Oil","Spain","Rest of the World","other","Other"
"2019-02-01","SFO","ESP","SAU","2019/20","02","2019-02",2019,0.105000000000,false,"Sunflower Seed Oil","Spain","Saudi Arabia","other","other"
"2019-02-01","SFO","ESP","SEN","2019/20","02","2019-02",2019,0.000690000000,false,"Sunflower Seed Oil","Spain","Senegal","other","other"
"2019-02-01","SFO","ESP","SGP","2019/20","02","2019-02",2019,0.001058000000,false,"Sunflower Seed Oil","Spain","Singapore","other","other"
"2019-02-01","SFO","ESP","UAE","2019/20","02","2019-02",2019,0.003489000000,false,"Sunflower Seed Oil","Spain","United Arab Emirates","other","other"
"2019-02-01","SFO","ESP","USA","2019/20","02","2019-02",2019,0.331807000000,false,"Sunflower Seed Oil","Spain","United States","other","other"
"2019-02-01","SFO","ESP","VEN","2019/20","02","2019-02",2019,0.015350000000,false,"Sunflower Seed Oil","Spain","Venezuela","other","other"
"2019-02-01","SFS","ESP","AUT","2019/20","02","2019-02",2019,0.000436000000,false,"Sunflower Seed","Spain","Austria","other","Europe"
"2019-02-01","SFS","ESP","BGR","2019/20","02","2019-02",2019,0.247035000000,false,"Sunflower Seed","Spain","Bulgaria","other","Europe"
"2019-02-01","SFS","ESP","CYP","2019/20","02","2019-02",2019,0.000025000000,false,"Sunflower Seed","Spain","Cyprus","other","Europe"
"2019-02-01","SFS","ESP","DEU","2019/20","02","2019-02",2019,0.049609000000,false,"Sunflower Seed","Spain","Germany","other","Europe"
"2019-02-01","SFS","ESP","DNK","2019/20","02","2019-02",2019,0.001058000000,false,"Sunflower Seed","Spain","Denmark","other","Europe"
"2019-02-01","SFS","ESP","DZA","2019/20","02","2019-02",2019,0.210000000000,false,"Sunflower Seed","Spain","Algeria","other","other"
"2019-02-01","SFS","ESP","ESP","2019/20","02","2019-02",2019,0.000003000000,false,"Sunflower Seed","Spain","Spain","other","Europe"
"2019-02-01","SFS","ESP","FRA","2019/20","02","2019-02",2019,0.518756000000,false,"Sunflower Seed","Spain","France","other","Europe"
"2019-02-01","SFS","ESP","GBR","2019/20","02","2019-02",2019,0.004846000000,false,"Sunflower Seed","Spain","United Kingdom","other","Europe"
"2019-02-01","SFS","ESP","GRC","2019/20","02","2019-02",2019,0.026197000000,false,"Sunflower Seed","Spain","Greece","other","Europe"
"2019-02-01","SFS","ESP","HUN","2019/20","02","2019-02",2019,0.082908000000,false,"Sunflower Seed","Spain","Hungary","other","Europe"
"2019-02-01","SFS","ESP","ITA","2019/20","02","2019-02",2019,0.050491000000,false,"Sunflower Seed","Spain","Italy","other","Europe"
"2019-02-01","SFS","ESP","LTU","2019/20","02","2019-02",2019,0.000025000000,false,"Sunflower Seed","Spain","Lithuania","other","Europe"
"2019-02-01","SFS","ESP","MAR","2019/20","02","2019-02",2019,0.013572000000,false,"Sunflower Seed","Spain","Morocco","other","other"
"2019-02-01","SFS","ESP","POL","2019/20","02","2019-02",2019,0.000190000000,false,"Sunflower Seed","Spain","Poland","other","Europe"
"2019-02-01","SFS","ESP","PRT","2019/20","02","2019-02",2019,0.521315000000,false,"Sunflower Seed","Spain","Portugal","other","Europe"
"2019-02-01","SFS","ESP","ROU","2019/20","02","2019-02",2019,0.066318000000,false,"Sunflower Seed","Spain","Romania","other","Europe"
"2019-02-01","SFS","ESP","ROW","2019/20","02","2019-02",2019,0.311641000000,false,"Sunflower Seed","Spain","Rest of the World","other","Other"
"2019-02-01","SFS","ESP","RUS","2019/20","02","2019-02",2019,0.400832000000,false,"Sunflower Seed","Spain","Russian Federation","other","other"
"2019-02-01","SFS","ESP","SWE","2019/20","02","2019-02",2019,0.000216000000,false,"Sunflower Seed","Spain","Sweden","other","Europe"
"2019-02-01","SPC","ESP","AGO","2019/20","02","2019-02",2019,0.001512000000,false,"Soybean protein concentrate","Spain","Angola","other","other"
"2019-02-01","SPC","ESP","AUT","2019/20","02","2019-02",2019,0.002880000000,false,"Soybean protein concentrate","Spain","Austria","other","Europe"
"2019-02-01","SPC","ESP","BEL","2019/20","02","2019-02",2019,0.009003000000,false,"Soybean protein concentrate","Spain","Belgium","other","Europe"
"2019-02-01","SPC","ESP","BGR","2019/20","02","2019-02",2019,0.002912000000,false,"Soybean protein concentrate","Spain","Bulgaria","other","Europe"
"2019-02-01","SPC","ESP","CHE","2019/20","02","2019-02",2019,0.011766000000,false,"Soybean protein concentrate","Spain","Switzerland","other","other"
"2019-02-01","SPC","ESP","CZE","2019/20","02","2019-02",2019,0.002905000000,false,"Soybean protein concentrate","Spain","Czech Republic","other","Europe"
"2019-02-01","SPC","ESP","DEU","2019/20","02","2019-02",2019,0.020364000000,false,"Soybean protein concentrate","Spain","Germany","other","Europe"
"2019-02-01","SPC","ESP","DNK","2019/20","02","2019-02",2019,0.000850000000,false,"Soybean protein concentrate","Spain","Denmark","other","Europe"
"2019-02-01","SPC","ESP","ESP","2019/20","02","2019-02",2019,0.015500000000,false,"Soybean protein concentrate","Spain","Spain","other","Europe"
"2019-02-01","SPC","ESP","EST","2019/20","02","2019-02",2019,0.000480000000,false,"Soybean protein concentrate","Spain","Estonia","other","Europe"
"2019-02-01","SPC","ESP","FIN","2019/20","02","2019-02",2019,0.000026000000,false,"Soybean protein concentrate","Spain","Finland","other","Europe"
"2019-02-01","SPC","ESP","FRA","2019/20","02","2019-02",2019,0.078841000000,false,"Soybean protein concentrate","Spain","France","other","Europe"
"2019-02-01","SPC","ESP","GBR","2019/20","02","2019-02",2019,0.038094000000,false,"Soybean protein concentrate","Spain","United Kingdom","other","Europe"
"2019-02-01","SPC","ESP","GRC","2019/20","02","2019-02",2019,0.001780000000,false,"Soybean protein concentrate","Spain","Greece","other","Europe"
"2019-02-01","SPC","ESP","IND","2019/20","02","2019-02",2019,0.000020000000,false,"Soybean protein concentrate","Spain","India","other","other"
"2019-02-01","SPC","ESP","IRL","2019/20","02","2019-02",2019,0.023032000000,false,"Soybean protein concentrate","Spain","Ireland","other","Europe"
"2019-02-01","SPC","ESP","IRQ","2019/20","02","2019-02",2019,0.002030000000,false,"Soybean protein concentrate","Spain","Iraq","other","other"
"2019-02-01","SPC","ESP","ISR","2019/20","02","2019-02",2019,0.007567000000,false,"Soybean protein concentrate","Spain","Israel","other","other"
"2019-02-01","SPC","ESP","ITA","2019/20","02","2019-02",2019,0.345303000000,false,"Soybean protein concentrate","Spain","Italy","other","Europe"
"2019-02-01","SPC","ESP","JOR","2019/20","02","2019-02",2019,0.000001000000,false,"Soybean protein concentrate","Spain","Jordan","other","other"
"2019-02-01","SPC","ESP","KOR","2019/20","02","2019-02",2019,0.000001000000,false,"Soybean protein concentrate","Spain","South Korea","other","other"
"2019-02-01","SPC","ESP","LTU","2019/20","02","2019-02",2019,0.000360000000,false,"Soybean protein concentrate","Spain","Lithuania","other","Europe"
"2019-02-01","SPC","ESP","LVA","2019/20","02","2019-02",2019,0.000482000000,false,"Soybean protein concentrate","Spain","Latvia","other","Europe"
"2019-02-01","SPC","ESP","MAR","2019/20","02","2019-02",2019,0.000161000000,false,"Soybean protein concentrate","Spain","Morocco","other","other"
"2019-02-01","SPC","ESP","MLT","2019/20","02","2019-02",2019,0.000213000000,false,"Soybean protein concentrate","Spain","Malta","other","Europe"
"2019-02-01","SPC","ESP","NLD","2019/20","02","2019-02",2019,0.022945000000,false,"Soybean protein concentrate","Spain","Netherlands","other","Europe"
"2019-02-01","SPC","ESP","NOR","2019/20","02","2019-02",2019,0.000021000000,false,"Soybean protein concentrate","Spain","Norway","other","other"
"2019-02-01","SPC","ESP","PER","2019/20","02","2019-02",2019,0.000851000000,false,"Soybean protein concentrate","Spain","Peru","other","other"
"2019-02-01","SPC","ESP","POL","2019/20","02","2019-02",2019,0.017538000000,false,"Soybean protein concentrate","Spain","Poland","other","Europe"
"2019-02-01","SPC","ESP","PRT","2019/20","02","2019-02",2019,0.083707000000,false,"Soybean protein concentrate","Spain","Portugal","other","Europe"
"2019-02-01","SPC","ESP","ROU","2019/20","02","2019-02",2019,0.002774000000,false,"Soybean protein concentrate","Spain","Romania","other","Europe"
"2019-02-01","SPC","ESP","ROW","2019/20","02","2019-02",2019,0.160342000000,false,"Soybean protein concentrate","Spain","Rest of the World","other","Other"
"2019-02-01","SPC","ESP","SAU","2019/20","02","2019-02",2019,0.000001000000,false,"Soybean protein concentrate","Spain","Saudi Arabia","other","other"
"2019-02-01","SPC","ESP","SEN","2019/20","02","2019-02",2019,0.000064000000,false,"Soybean protein concentrate","Spain","Senegal","other","other"
"2019-02-01","SPC","ESP","SVN","2019/20","02","2019-02",2019,0.003187000000,false,"Soybean protein concentrate","Spain","Slovenia","other","Europe"
"2019-02-01","SPC","ESP","TUN","2019/20","02","2019-02",2019,0.000281000000,false,"Soybean protein concentrate","Spain","Tunisia","other","other"
"2019-02-01","SPC","ESP","UAE","2019/20","02","2019-02",2019,0.000570000000,false,"Soybean protein concentrate","Spain","United Arab Emirates","other","other"
"2019-02-01","SPC","ESP","USA","2019/20","02","2019-02",2019,0.000150000000,false,"Soybean protein concentrate","Spain","United States","other","other"
"2019-02-01","SPC","ESP","ZAF","2019/20","02","2019-02",2019,0.000087000000,false,"Soybean protein concentrate","Spain","South Africa","other","other"
"2019-02-01","SRG","ESP","DZA","2019/20","02","2019-02",2019,0.006000000000,false,"All Sorghum","Spain","Algeria","other","other"
"2019-02-01","SRG","ESP","FRA","2019/20","02","2019-02",2019,0.003891000000,false,"All Sorghum","Spain","France","other","Europe"
"2019-02-01","SRG","ESP","PRT","2019/20","02","2019-02",2019,0.243155000000,false,"All Sorghum","Spain","Portugal","other","Europe"
"2019-02-01","SWHT","ESP","CYP","2019/20","02","2019-02",2019,0.000025000000,false,"Soft wheat","Spain","Cyprus","other","Europe"
"2019-02-01","SWHT","ESP","FRA","2019/20","02","2019-02",2019,0.389552000000,false,"Soft wheat","Spain","France","other","Europe"
"2019-02-01","SWHT","ESP","ITA","2019/20","02","2019-02",2019,0.000036000000,false,"Soft wheat","Spain","Italy","other","Europe"
"2019-02-01","SWHT","ESP","PRT","2019/20","02","2019-02",2019,2.843716000000,false,"Soft wheat","Spain","Portugal","other","Europe"
"2019-02-01","SWHT","ESP","ROW","2019/20","02","2019-02",2019,0.007200000000,false,"Soft wheat","Spain","Rest of the World","other","Other"
"2019-02-01","UCO","ESP","BEL","2019/20","02","2019-02",2019,0.077822000000,false,"Used Cooking Oil","Spain","Belgium","other","Europe"
"2019-02-01","UCO","ESP","BLR","2019/20","02","2019-02",2019,0.000100000000,false,"Used Cooking Oil","Spain","Belarus","other","other"
"2019-02-01","UCO","ESP","CHE","2019/20","02","2019-02",2019,0.000202000000,false,"Used Cooking Oil","Spain","Switzerland","other","other"
"2019-02-01","UCO","ESP","CHN","2019/20","02","2019-02",2019,0.022610000000,false,"Used Cooking Oil","Spain","China","other","other"
"2019-02-01","UCO","ESP","CZE","2019/20","02","2019-02",2019,0.000315000000,false,"Used Cooking Oil","Spain","Czech Republic","other","Europe"
"2019-02-01","UCO","ESP","DEU","2019/20","02","2019-02",2019,0.203508000000,false,"Used Cooking Oil","Spain","Germany","other","Europe"
"2019-02-01","UCO","ESP","DNK","2019/20","02","2019-02",2019,0.077760000000,false,"Used Cooking Oil","Spain","Denmark","other","Europe"
"2019-02-01","UCO","ESP","ESP","2019/20","02","2019-02",2019,0.045276000000,false,"Used Cooking Oil","Spain","Spain","other","Europe"
"2019-02-01","UCO","ESP","FIN","2019/20","02","2019-02",2019,8.783876000000,false,"Used Cooking Oil","Spain","Finland","other","Europe"
"2019-02-01","UCO","ESP","FRA","2019/20","02","2019-02",2019,1.260559000000,false,"Used Cooking Oil","Spain","France","other","Europe"
"2019-02-01","UCO","ESP","GBR","2019/20","02","2019-02",2019,0.067407000000,false,"Used Cooking Oil","Spain","United Kingdom","other","Europe"
"2019-02-01","UCO","ESP","GHA","2019/20","02","2019-02",2019,0.120750000000,false,"Used Cooking Oil","Spain","Ghana","other","other"
"2019-02-01","UCO","ESP","GRC","2019/20","02","2019-02",2019,0.006025000000,false,"Used Cooking Oil","Spain","Greece","other","Europe"
"2019-02-01","UCO","ESP","HRV","2019/20","02","2019-02",2019,0.000013000000,false,"Used Cooking Oil","Spain","Croatia","other","Europe"
"2019-02-01","UCO","ESP","HUN","2019/20","02","2019-02",2019,0.114400000000,false,"Used Cooking Oil","Spain","Hungary","other","Europe"
"2019-02-01","UCO","ESP","IRL","2019/20","02","2019-02",2019,0.024000000000,false,"Used Cooking Oil","Spain","Ireland","other","Europe"
"2019-02-01","UCO","ESP","ITA","2019/20","02","2019-02",2019,1.592720000000,false,"Used Cooking Oil","Spain","Italy","other","Europe"
"2019-02-01","UCO","ESP","KOR","2019/20","02","2019-02",2019,0.010180000000,false,"Used Cooking Oil","Spain","South Korea","other","other"
"2019-02-01","UCO","ESP","LBN","2019/20","02","2019-02",2019,0.019300000000,false,"Used Cooking Oil","Spain","Lebanon","other","other"
"2019-02-01","UCO","ESP","LUX","2019/20","02","2019-02",2019,0.000007000000,false,"Used Cooking Oil","Spain","Luxembourg","other","Europe"
"2019-02-01","UCO","ESP","MAR","2019/20","02","2019-02",2019,0.029458000000,false,"Used Cooking Oil","Spain","Morocco","other","other"
"2019-02-01","UCO","ESP","MYS","2019/20","02","2019-02",2019,0.020110000000,false,"Used Cooking Oil","Spain","Malaysia","other","other"
"2019-02-01","UCO","ESP","NLD","2019/20","02","2019-02",2019,10.786390000000,false,"Used Cooking Oil","Spain","Netherlands","other","Europe"
"2019-02-01","UCO","ESP","NOR","2019/20","02","2019-02",2019,0.000800000000,false,"Used Cooking Oil","Spain","Norway","other","other"
"2019-02-01","UCO","ESP","POL","2019/20","02","2019-02",2019,0.013395000000,false,"Used Cooking Oil","Spain","Poland","other","Europe"
"2019-02-01","UCO","ESP","PRT","2019/20","02","2019-02",2019,6.354573000000,false,"Used Cooking Oil","Spain","Portugal","other","Europe"
"2019-02-01","UCO","ESP","ROU","2019/20","02","2019-02",2019,0.000220000000,false,"Used Cooking Oil","Spain","Romania","other","Europe"
"2019-02-01","UCO","ESP","ROW","2019/20","02","2019-02",2019,0.172471000000,false,"Used Cooking Oil","Spain","Rest of the World","other","Other"
"2019-02-01","UCO","ESP","RUS","2019/20","02","2019-02",2019,0.000190000000,false,"Used Cooking Oil","Spain","Russian Federation","other","other"
"2019-02-01","UCO","ESP","SAU","2019/20","02","2019-02",2019,0.576000000000,false,"Used Cooking Oil","Spain","Saudi Arabia","other","other"
"2019-02-01","UCO","ESP","SEN","2019/20","02","2019-02",2019,0.018900000000,false,"Used Cooking Oil","Spain","Senegal","other","other"
"2019-02-01","UCO","ESP","SGP","2019/20","02","2019-02",2019,0.028950000000,false,"Used Cooking Oil","Spain","Singapore","other","other"
"2019-02-01","UCO","ESP","SVK","2019/20","02","2019-02",2019,0.000760000000,false,"Used Cooking Oil","Spain","Slovakia","other","Europe"
"2019-02-01","UCO","ESP","SVN","2019/20","02","2019-02",2019,0.005125000000,false,"Used Cooking Oil","Spain","Slovenia","other","Europe"
"2019-02-01","UCO","ESP","SWE","2019/20","02","2019-02",2019,0.000040000000,false,"Used Cooking Oil","Spain","Sweden","other","Europe"
"2019-02-01","UCO","ESP","TUN","2019/20","02","2019-02",2019,0.000400000000,false,"Used Cooking Oil","Spain","Tunisia","other","other"
"2019-02-01","UCO","ESP","TUR","2019/20","02","2019-02",2019,0.004830000000,false,"Used Cooking Oil","Spain","Turkey","other","other"
"2019-02-01","UCO","ESP","UAE","2019/20","02","2019-02",2019,0.001168000000,false,"Used Cooking Oil","Spain","United Arab Emirates","other","other"
"2019-02-01","UCO","ESP","USA","2019/20","02","2019-02",2019,0.005069000000,false,"Used Cooking Oil","Spain","United States","other","other"
"2019-02-01","UCO","ESP","ZAF","2019/20","02","2019-02",2019,0.000540000000,false,"Used Cooking Oil","Spain","South Africa","other","other"
"2019-02-01","XME","ESP","BEL","2019/20","02","2019-02",2019,4.515790000000,false,"Methyl Ester","Spain","Belgium","other","Europe"
"2019-02-01","XME","ESP","BGR","2019/20","02","2019-02",2019,5.001000000000,false,"Methyl Ester","Spain","Bulgaria","other","Europe"
"2019-02-01","XME","ESP","FRA","2019/20","02","2019-02",2019,32.081256000000,false,"Methyl Ester","Spain","France","other","Europe"
"2019-02-01","XME","ESP","ITA","2019/20","02","2019-02",2019,36.707182000000,false,"Methyl Ester","Spain","Italy","other","Europe"
"2019-02-01","XME","ESP","NLD","2019/20","02","2019-02",2019,23.975091000000,false,"Methyl Ester","Spain","Netherlands","other","Europe"
"2019-02-01","XME","ESP","PRT","2019/20","02","2019-02",2019,0.009516000000,false,"Methyl Ester","Spain","Portugal","other","Europe"
"2019-02-01","XME","ESP","ROW","2019/20","02","2019-02",2019,0.004166000000,false,"Methyl Ester","Spain","Rest of the World","other","Other"
"2019-02-01","XME","ESP","USA","2019/20","02","2019-02",2019,8.000014000000,false,"Methyl Ester","Spain","United States","other","other"
"2019-03-01","BLY","ESP","BEL","2019/20","03","2019-03",2019,0.026160000000,false,"Barley","Spain","Belgium","other","Europe"
"2019-03-01","BLY","ESP","FRA","2019/20","03","2019-03",2019,3.491037000000,false,"Barley","Spain","France","other","Europe"
"2019-03-01","BLY","ESP","GBR","2019/20","03","2019-03",2019,0.429000000000,false,"Barley","Spain","United Kingdom","other","Europe"
"2019-03-01","BLY","ESP","ITA","2019/20","03","2019-03",2019,0.025000000000,false,"Barley","Spain","Italy","other","Europe"
"2019-03-01","BLY","ESP","MLT","2019/20","03","2019-03",2019,2.653930000000,false,"Barley","Spain","Malta","other","Europe"
"2019-03-01","BLY","ESP","PRT","2019/20","03","2019-03",2019,15.092063000000,false,"Barley","Spain","Portugal","other","Europe"
"2019-03-01","BLY","ESP","ROW","2019/20","03","2019-03",2019,0.001215000000,false,"Barley","Spain","Rest of the World","other","Other"
"2019-03-01","BLY","ESP","TUN","2019/20","03","2019-03",2019,27.500000000000,false,"Barley","Spain","Tunisia","other","other"
"2019-03-01","CRN","ESP","AUT","2019/20","03","2019-03",2019,0.067247000000,false,"Corn","Spain","Austria","other","Europe"
"2019-03-01","CRN","ESP","BEL","2019/20","03","2019-03",2019,1.362166000000,false,"Corn","Spain","Belgium","other","Europe"
"2019-03-01","CRN","ESP","BLR","2019/20","03","2019-03",2019,0.021498000000,false,"Corn","Spain","Belarus","other","other"
"2019-03-01","CRN","ESP","CZE","2019/20","03","2019-03",2019,0.001235000000,false,"Corn","Spain","Czech Republic","other","Europe"
"2019-03-01","CRN","ESP","DEU","2019/20","03","2019-03",2019,0.240798000000,false,"Corn","Spain","Germany","other","Europe"
"2019-03-01","CRN","ESP","DNK","2019/20","03","2019-03",2019,0.003696000000,false,"Corn","Spain","Denmark","other","Europe"
